id,text,label
2949,நாமக்கல் மாவட்டம் கொங்கு வேளாள கவுண்டர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
2950,Padam pathuttu vanthu yaarellam intha trailer paaka vantheenga,Not_offensive
2951,"Caste pakkama Unmaya love panravangalum irukka thana seiranga, love panra paiyan nallavana family nalla family ah nu paarunga pa, ellam ok na inter caste mrg panrathu thappu illa thana... Ithu Nalla unmaya love panravangalum paathika paduvangaleeee...",Offensive_Targeted_Insult_Group
2952,indha trailer paakumbodhu enakkum andha disorder vandhrumo nu irukudhu pa,Offensive_Targeted_Insult_Group
2953,1.40 ku U1 konnudaru bgm la  bgme ivelo gethu nu annana intha bgm la epdi kattuvaru selva varattum pakkkkkkka arasiyal....,Not_offensive
2954,Hindi la PK (Aamir khan) movie maadhiri vithyaasamaana storyline. Epdi use pannirukinga nu therila. Trailer super. Waiting for movie.,Not_offensive
2955,யாருசாமி இவன்.... சினிமா துறையில் எத்தனையோ இயக்குநர்கள் இருக்கின்றனர் But இந்த மாதிரி  நாடக காதலை தோளுரித்துகாட்ட ஒரு இயக்குநர்களுக்கும் திராணி இல்லை...  என் WhatsApp Status ல இந்த படம்தான்... படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
2956,"Onnu Mattu Theridhu...kooda yevan Release pannalu,Maanam poidum pathukonga.🤣🤣 He is bak.",Offensive_Targeted_Insult_Group
2957,சூர்யா நற்பணி மன்றம் சார்பில் பெரிய வாழ்த்துக்கள்,Not_offensive
2958,Padiputhaan miga serantha ayuthum.  Matra Ayuthathai naam pudikavendum. Aanal kalvi enum ayutham nammai yenthi pudikum.,Not_offensive
2959,Thalaaaaaaaaaaaa🤩🤩🤩🤩🤩🤩 who do you feel the same emotion?????,Not_offensive
2960,இந்த படம் வெற்றிபெற  எல்லாம் வல்ல சிவனை வேண்டுகிறேன்.,Not_offensive
2961,Siripu Prechana Sirichu Muchina Aluga Mudila Sirichuten 🤣🤣🤣,Not_offensive
2962,Who is best movie Diwali? Bigil movie LIKE   Kaithi movie. COMMENT,Offensive_Targeted_Insult_Individual
2963,Kappan is worldwide block buster movie,Not_offensive
2964,thalaiva avlo neram LA wait pana mudiyathu  #intha pongal namaku sema entertainment ma,Not_offensive
2965,G v p Kumar music Vera leval bgm,Not_offensive
2966,love solla vekka padravan  valla ve vekka padunnungo...... mass thalapathy,Not_offensive
2967,Dislikes pottavanga ellarum jaadhi veri pudicha dogs ah irupanunga..,Offensive_Targeted_Insult_Group
2968,ஒரே மண்ல பிறக்குறோம் ஒரே மொழி பேசுறோம். நண்பர்களே போதும்.. காற்றில் விஷம் பரவுகிறது... அக்கறையுடன் தமிழன்.. உடனே நீ அந்த குருப் இந்த குருப் னு வராதீங்க...அக்கினி குஞ்சொன்று கண்டேன்,Not_offensive
2969,1.40 to 1.41 yogi babu dead scene,Not_offensive
2970,Sambavam sambavam nu solluvangale adhu indha pongalukku sirappa irukka pogudhu,Not_offensive
2971,semaaaa ajith sir always mass hero,Not_offensive
2972,இந்தத் திரைப்படம் எங்கள் குலதெய்வம் ஐயா காடுவெட்டி குரு விற்கு சமர்ப்பணம்,Not_offensive
2973,"இது போன்ற திரைப்படங்கள் வருவதை தேவேந்திர குல வேளாளர் சமுதாயம் சார்பாக மிக்க மகிழ்ச்சியடைகிறேன்! படம் மிகப்பெரிய வெற்றியை அடைய வேண்டும்! நாடக காதல் திருமணங்களை பெண்கள், குழந்தைகள் புரிந்து கொள்ள வேண்டும்!",Not_offensive
2974,1:56  in seeman thombiga yealarum paruga da !,Not_offensive
2975,Suriya anna the best next level kandipa mass selva vision and uvanism,Not_offensive
2976,Unaku padam ma eduka theriyatha.. ithu la bio pic variya aa.. kastham da samy...,Offensive_Targeted_Insult_Individual
2977,எங்களின் இத்தனை நாள் ஆதங்கத்தை இந்த படம் தீர்க்க போகிறது என்று நினைக்குறேன்  Trailor ஐ பாக்கும் போது போலி போராளிகளுக்கு செருப்பை சாணியில் முக்கி வாயில் கவ்வ குடுத்து அடித்த மாதிரி இருந்துச்சு,Offensive_Targeted_Insult_Group
2978,Engal mana kumuralai thirai padama iyakiyathuku nandrigal  - Erode Kongu Gounden,Offensive_Untargetede
2979,Namma kitta kaadu irrundha vankikuvanuga kaasu irrundha pudikinkeguvanuka padippa mattum than namma kitta irrundhu edukka mudiyathu mass🤔🤔🤔,Not_offensive
2980,Thala fans trending no 1 kondu vanga,Not_offensive
2981,Movie vera level தான் like kgf,Not_offensive
2982,0:33 vfx vera level.. Avengers effect pa,Not_offensive
2983,Zero movie ke crew ko bulakar koi reshoots.lo,not-Tamil
2984,Chiyaan looking super swag !!! At this age stunning.!!!,Not_offensive
2985,Poli   padam  mass  ayirikkum  urap,Not_offensive
2986,வன்னியர் வீரமும் பாசமும் உலகறியச் செய்வோம் திரௌபதி படம் வெற்றி அடைய  வாழ்த்துக்கள்,Not_offensive
2987,"Dei, ennada,.. 'CONAIR' padatha kavuthi pota madiri iruku unga 'KAITHI'\r thiruttu payale Lokesuh????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",Offensive_Targeted_Insult_Other
2988,varalam varalam varalam va bairavaaa <3,Not_offensive
2989,2:08 ivarukku vayasu 60+ ah illa 30+ ah???,Not_offensive
2990,திருப்பத்தூர்  வன்னிகுல சத்தியன்.. இந்த படம்  வெற்றி பெற வாழ்த்துக்கள் ...,Not_offensive
2991,Trailer vera level nu solravanga like poduga,Not_offensive
2992,Diwali ku sambavam unduu....#kaithi marana waiting,Offensive_Targeted_Insult_Individual
2993,Ending vera level Da saami Arasiyal ku varuvadhu urudhi,Not_offensive
2994,Intha alavu mass ahh surya va naan ithu vara paathathilla... Specially end..varoom..Paar,Not_offensive
2995,Who gave dislike is ajith fan,Offensive_Targeted_Insult_Group
2996,Mission impossible tamil version pakkura madhiri irukku vera level,Not_offensive
2997,semma movie irukka poguthu ennoda birthday ku release aganu AUG 06 title tha maranaa masssssssssssssssssssssssssssssssssssssssssssssss............…………........................………...,Not_offensive
2998,Ranjith unnaku tha film eduka theriuma,Offensive_Targeted_Insult_Individual
2999,"இத்திரைக்காவியம் வெள்ளி விழா காண வாழ்த்துக்கள்.  - அருண் விஸ்வகர்மா, சேலம் மாவட்டம்",Not_offensive
3000,padam mokkaiya aga pothu nu nallavea theriyuthu,Offensive_Untargetede
3001,Kerala brabhu deva fans like addi,Not_offensive
3002,2:11 semma smile   sweet sapada poroum pongal ku,Not_offensive
3003,Looks very good....vaa thalaiva vaa !,Not_offensive
3004,Yenna voice ya.. Paaaaaaa.. Ajith.. Full of positivity,Offensive_Targeted_Insult_Individual
3005,SK vera 11 its just beginning,Not_offensive
3006,She looks like a dall ..,Offensive_Targeted_Insult_Individual
3007,U1 .  Thala fans yarellam  thala 60kum uvan music panna nalla irukumnu aasapaduringa ? Like me .,Not_offensive
3008,Super  rajinkanth sir all the best in karantaka challenge  darshan fans,Not_offensive
3009,Mass  Surya sir super you also grea man  NGK varanumaaaaàaaaa,Not_offensive
3010,Ayyo ayyo ayyo saththiyama enakku theriyathu trailer vara poahuthunnu ippathaan paaththan surya anna rompa ethirparppoada weit panran patta kelappuram,Not_offensive
3011,Suriya lalettan combo polikkum kerala suriya and lalettan fans adi like,not-Tamil
3012,யாரெல்லாம் தமிழ்சினிமா review பிரசாந்த் சொல்லி வந்திங்கோ like podunga,Not_offensive
3013,Tirunelveli slang..kekrapa evlo alaga  iruku,Not_offensive
3014,Ab kuch log ake comment karenge Loda he to like kare Losan Kare,not-Tamil
3015,yuvan  selva combo na  summava.........,Not_offensive
3016,24 மனை தெலுங்கு செட்டியார் சார்ப்பகா வாழ்த்துகள்,Not_offensive
3017,Music & trailer mass ahh irukku,Not_offensive
3018,18k dislike pple hang yourself Teaser is mind blowing 80s Rajini sir is back,Offensive_Untargetede
3019,Luv u Jayam Ravi  luv u man from Prabhas fans,Not_offensive
3020,தமிழ் மக்கள் சார்பில் படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
3021,Pink 2 looks like who thinks ????,Not_offensive
3022,super ilike this moovi vijay fans,Not_offensive
3023,வித்தியாசமான முயற்சி இந்த திரைப்படம் மாபெரும் வெற்றியடைய எங்கள் தளபதி சிவகார்த்திகேயன் அண்ணா ரசிகர்கள் சார்பாக வாழ்த்துக்கள்🤗 #ThalapathSK #JayamRavi,Not_offensive
3024,sathima solra adicha underware odda vitarava,Offensive_Untargetede
3025,1:33 Vantha raja va tha varuvan vantha raja vuku 100 dhostu#str,Not_offensive
3026,"Arya want to marry again, 0:50 @",Not_offensive
3027,Thalaivar varoporaar......Jonjo odhingiru odi padhungiru varadhu thalaivar   PETTA PARAAK,Offensive_Untargetede
3028,Unmaiyana Kadhalargal Saarbagha padam vettri adaiya Vazhthukkal 🤗,Not_offensive
3029,"பக்கா அரசியல் ட்ரைலர் படம் கண்டிப்பா செல்வராகவன் சூர்யா அண்ணன்களுக்கு தரமான வெற்றியை தரும், யுவன் மியூசிக் மாஸ்டர் பீஸ்...\r \r Trailer Link:   …\r \r #Suriya #SelvaRaghavan #YuvanShankarRaja #NGKTrailer #NGKAudioAndTrailerFromToday #NGKFire",Not_offensive
3030,Kajal  Fans Subscribe,Not_offensive
3031,NGK MASS PAKKA MASS          NKP,Not_offensive
3032,Cast vendaom ..hana nenga mathi mathi sanda poduringa ungala karthar mannika mattar.yallarum mannipu kelunga eyasappa kitta,Not_offensive
3033,இந்த பொள்ளாச்சி பாலியல் வழக்கையும் ஒருக் கை பாத்துடுங்க  திரெளகூதி,Offensive_Targeted_Insult_Group
